id,author,title,periodical,year,number,month,date,pages,note,place
kochin_avtokon_1932,"Кочин, А. Д.","Абрамов Ал. Автоконвейер","Детская и юношеская литература",1932,2-3,NA,NA,11,NA,отечественная
d_k_svinya_1932,"{Д. К.}","Аросев А. Свинья и Петька","Детская и юношеская литература",1932,2-3,NA,NA,11-12,NA,отечественная
a_t_komsomo_1932,"{А. Т.}","Василевский В. Комсомольские топоры","Детская и юношеская литература",1932,2-3,NA,NA,12,NA,отечественная
liberman_deti_1932,"Либерман, Б.","Денисова Е. (Денье Е.) Дети коммунары","Детская и юношеская литература",1932,2-3,NA,NA,12,NA,отечественная
v_sh_gigant_1932,"{В. Ш.}","Егорович Гигант в горах","Детская и юношеская литература",1932,2-3,NA,NA,13,NA,отечественная
d_remont_1932,{Д.},"Загряцкова И. Ремонт","Детская и юношеская литература",1932,2-3,NA,NA,13,NA,отечественная
k_t_shturm_1932,"{К. и Т.}","Зубарев Ф. Штурм леса","Детская и юношеская литература",1932,2-3,NA,NA,13,NA,отечественная
v_sh_zavoyue_1932,"{В. Ш.}","Косминд М. и Концевая, Е. Завоюем солнце","Детская и юношеская литература",1932,2-3,NA,NA,13-14,NA,отечественная
s_glazome_1932,{С.},"Лебедев Б. Глазомерная съемка","Детская и юношеская литература",1932,2-3,NA,NA,14,NA,отечественная
v_prestup_1932,{В.},"Нейман Л. Преступник","Детская и юношеская литература",1932,2-3,NA,NA,14-15,NA,отечественная
kravtsov_tsenniy_1932,Кравцов,"Паустовский К. Ценный груз","Детская и юношеская литература",1932,2-3,NA,NA,15,NA,отечественная
a_andrash_1932,{А.},"Фламбо Пьер Андрашка и сыщики","Детская и юношеская литература",1932,2-3,NA,NA,15,NA,отечественная
berkova_pamyatk_1932,"Беркова, К.","Фрейдгейм И. и Элик Э. Памятка здоровья пионера","Детская и юношеская литература",1932,2-3,NA,NA,15-16,NA,отечественная
g_kurdski_1932,{Г.},"Шамилов Араб Курдский пастух","Детская и юношеская литература",1932,2-3,NA,NA,16,NA,отечественная
k_g_razzhiga_1932,"{К. и Г.}","Разжигает ли ""искорка"" пламя борьбы за коммунизм? Обзор журнала за 1931 и 1932 г.","Детская и юношеская литература",1932,4,NA,NA,1-2,NA,отечественная
grudskaya_idealiz_1932,"Грудская, А.","Идеализация стихии. Введенский, А. и Ермолаева, Е. Рыбаки","Детская и юношеская литература",1932,4,NA,NA,2-3,NA,отечественная
steinberg_zabeluh_1932,Штейнберг,"Емелин, С. За белухой","Детская и юношеская литература",1932,4,NA,NA,3,NA,отечественная
semennikov_pismo_1932,"Семенников, А.","Кибальчич Письмо лордам","Детская и юношеская литература",1932,4,NA,NA,3-4,NA,отечественная
r_sbukvar_1932,{Р.},"Поляновский, М. и Быков, И. С букварем у гиляков","Детская и юношеская литература",1932,4,NA,NA,4,NA,отечественная
bekker_levsha_1932,"Беккер, М.","Лесков, Н. Левша","Детская и юношеская литература",1932,4,NA,NA,4,NA,отечественная
drugov_purt_1932,"Другов, М.","Поливанов, В. Пурт. История Гизельдонской электростанции","Детская и юношеская литература",1932,4,NA,NA,4-5,NA,отечественная
k_prikluc_1932,{К.},"Шварц, Е. Приключения В. И. Медведя","Детская и юношеская литература",1932,4,NA,NA,5-6,NA,отечественная
haptaev_vstrane_1932,"Хаптаев, П.","Смирнов-Сибирский, Ал. В стране Карагасс","Детская и юношеская литература",1932,4,NA,NA,6,NA,отечественная
